-0.031500,1.000000,1.000000,-0.196681,-0.335826,0.921161,0.031500,1.000000,1.000000,0.128337,-0.314379,0.940583
-0.031500,1.000000,1.000000,-0.193296,-0.332079,0.923234,0.031500,1.000000,1.000000,0.132063,-0.314383,0.940065
-0.031500,1.000000,1.000000,-0.178590,-0.332220,0.926140,0.031500,1.000000,1.000000,0.128337,-0.314379,0.940583
-0.031500,1.000000,1.000000,-0.171967,-0.336052,0.926011,0.031500,1.000000,1.000000,0.248962,-0.276141,0.928313
-0.031500,1.000000,1.000000,-0.167974,-0.339861,0.925354,0.031500,1.000000,1.000000,0.252558,-0.279960,0.926195
-0.031500,1.000000,1.000000,-0.300347,-0.338355,0.891800,0.031500,1.000000,1.000000,0.248962,-0.276141,0.928313
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.252683,-0.276132,0.927309
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.252683,-0.276132,0.927309
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.252683,-0.276132,0.927309
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.252683,-0.276132,0.927309
-0.031500,1.000000,1.000000,-0.300105,-0.342193,0.890416,0.031500,1.000000,1.000000,0.256284,-0.279953,0.925173
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.296662,-0.338409,0.893012,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.285617,-0.338568,0.896546,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.183600,-0.328401,0.926523,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.183600,-0.328401,0.926523,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.183600,-0.328401,0.926523,0.031500,1.000000,1.000000,0.148775,-0.349069,0.925212
-0.031500,1.000000,1.000000,-0.183892,-0.324629,0.927793,0.031500,1.000000,1.000000,0.145921,-0.333604,0.931351
-0.031500,1.000000,1.000000,-0.182392,-0.343524,0.921262,0.031500,1.000000,1.000000,0.146963,-0.314402,0.937845
-0.031500,1.000000,1.000000,-0.183004,-0.335955,0.923928,0.031500,1.000000,1.000000,0.170725,-0.283888,0.943536
-0.031500,1.000000,1.000000,-0.182701,-0.339737,0.922605,0.031500,1.000000,1.000000,0.245492,-0.268510,0.931470
-0.031500,1.000000,1.000000,-0.182701,-0.339737,0.922605,0.031500,1.000000,1.000000,0.260369,-0.268461,0.927435
